Trig_date,District,Chiefdom,Section,Name_of_community,Male_child,Male_Adult,Total_male,Female_child,Female_adult,Total_female,Chiefs,Youth_leaders,Religious_leaders,Police,Women_leaders,Health_workers,Children,ss_mc,ss_fc,ss_ma,ss_fa,r_mc,r_fc,r_ma,r_fa,d_mc,d_fc,d_ma,d_fa,b_mc,b_fc,b_ma,b_fa,cb_mc,cb_fc,cb_ma,cb_fa
2014-12-13,Moyamba,Kaiyamba,Kpangia,Manavulahun,,,17,,,26,1.0,0.0,1.0,0.0,1.0,0.0,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-18,Moyamba,Kori,Forgbo,Faama,,,17,,,26,2.0,1.0,2.0,0.0,1.0,0.0,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-12-13,Moyamba,Fakunya,Tullu,Jorma,,,17,,,25,2.0,2.0,2.0,0.0,2.0,2.0,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-17,Moyamba,Kaiyamba,Kpange,Bandajuma,,,17,,,25,2.0,1.0,1.0,0.0,1.0,0.0,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-10,Kailahun,Kissi Kama,Ndakalele,Lemoilo,,,17,,,24,3.0,1.0,0.0,0.0,1.0,1.0,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-06,Koinadugu,Sengbe,Yogomaia,Islamic Road,,,17,,,24,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-14,Pujehun,Barri,Sonjor Ii,Buma Ii,,,17,,,24,2.0,2.0,1.0,0.0,2.0,0.0,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-17,Kono,Nimikoro,Badarfafeh,Bondorvulahun,,,17,,,22,2.0,1.0,3.0,0.0,1.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-18,Moyamba, Kori,Mobaii,  Vokoma,,,17,,,22,2.0,2.0,2.0,0.0,2.0,1.0,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-28,Port Loko,Koya,Rokel,Rawarreh,,,17,,,22,3.0,1.0,1.0,0.0,1.0,2.0,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-05,Port Loko,Marampa,Path Bana,Bai Pollon Street,,,17,,,22,0.0,1.0,2.0,0.0,1.0,0.0,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-11,Bo,Badjia,Sei,Ngiehun,,,17,,,21,4.0,1.0,4.0,0.0,1.0,0.0,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-13,Bombali,Gbendembu Ngowahun,Tambiama,Mangahu,,,17,,,21,1.0,1.0,0.0,0.0,1.0,0.0,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-06,Bonthe,Benducha,Sokenteh,Bendu,,,17,,,21,2.0,2.0,2.0,1.0,3.0,1.0,9.0,11,22.0,2.0,3.0,11.0,19.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2014-12-11,Moyamba,Kori,Mokabba,Mosongo Old,,,17,,,21,2.0,2.0,1.0,0.0,3.0,0.0,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-14,Tonkolili,Kunike,Masingbi,Masiaka Village ,,,17,,,21,2.0,2.0,2.0,0.0,2.0,0.0,17.0,2,2.0,5.0,1.0,2.0,2.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2014-12-12,Bo,Kakua,Kpandubu,Bateima,,,17,,,20,2.0,2.0,4.0,0.0,2.0,1.0,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-13,Bombali,Libeisaygahun,Makairaimbay,Rogbarray,,,17,,,20,1.0,1.0,1.0,0.0,0.0,0.0,11.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-15,Kailahun,Upper Bambara,Niahun ,Tagbevu ,,,17,,,20,4.0,2.0,3.0,0.0,1.0,1.0,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-16,Kono,Gbane Kandor,Yambidu,Kunteh,,,17,,,20,2.0,1.0,2.0,0.0,1.0,0.0,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,Kono,Nimikoro,Jaiama,Gbatema,,,17,,,20,1.0,1.0,2.0,0.0,0.0,1.0,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-27,Kono,Gbane Kandor,Gbane,Puidu,,,17,,,20,1.0,1.0,2.0,0.0,1.0,0.0,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-29,Kono,Gbane Kandor,Gbane,Gbedema,,,17,,,20,1.0,1.0,2.0,0.0,1.0,0.0,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-11,Moyamba,Kori,Njehun,Banta Madina,,,17,,,20,2.0,2.0,4.0,0.0,2.0,2.0,11.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2014-12-19,Moyamba,Kaiyamba,Kpange,Mojanoh,,,17,,,20,1.0,1.0,1.0,0.0,1.0,0.0,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,Port Loko,Marampa,Marampa,Makomp,,,17,,,20,1.0,1.0,2.0,2.0,1.0,2.0,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-03,Tonkolili,Kholifa Rowalla,Dayie,Kamera 2,,,17,,,20,1.0,1.0,1.0,0.0,1.0,1.0,12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-10,Tonkolili,Malal Mara,Manewa,Rotonkor,,,17,,,20,2.0,2.0,2.0,0.0,1.0,0.0,8.0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-15,Tonkolili,Kunike,Masingbi,Nongorbah Village,,,17,,,20,2.0,1.0,1.0,0.0,1.0,0.0,8.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-11,Bombali,Makari Gbanti,Yankassa,Rothun,,,17,,,19,1.0,1.0,2.0,0.0,1.0,0.0,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,Koinadugu,Diang,Sokuralla,Daldala,,,17,,,19,1.0,1.0,1.0,0.0,3.0,0.0,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-25,Moyamba,Fakunya,Songo,Pelehun,,,17,,,19,3.0,1.0,2.0,0.0,2.0,1.0,4.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,1.0,0.0,6.0,0.0,0.0,0.0,5.0,7.0,0.0
2014-11-27,Moyamba,Kori,Mokaba,Foya Wulleh,,,17,,,19,2.0,2.0,2.0,0.0,2.0,0.0,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,0.0,0.0,1.0,1.0
2014-12-18,Moyamba,Fakunya,Songo,Goban,,,17,,,19,2.0,2.0,2.0,0.0,2.0,0.0,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0
2015-01-21,Pujehun,Barri,Sonjor I,Turaylah,,,17,,,19,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-03,Bombali,Bombali Shebora,Kafala  1,Patefu,,,17,,,18,2.0,1.0,1.0,0.0,2.0,0.0,11.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-02,Bombali,Gbanti Kamaranka,Romaneh,Romaneh,,,17,,,18,2.0,4.0,2.0,0.0,3.0,2.0,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-05,Bombali,Gbanti Kamaranka,Laminaya,Matharamu,,,17,,,18,2.0,1.0,1.0,0.0,2.0,1.0,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-12,Kailahun,Peje West,Keimaya,Dablama,,,17,,,18,2.0,2.0,2.0,0.0,2.0,0.0,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-27,Moyamba,Fakunya,Njawa,Maipor,,,17,,,18,1.0,1.0,1.0,0.0,1.0,1.0,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2014-12-13,Moyamba,Fakunya,Njawa,Salina,,,17,,,18,3.0,1.0,1.0,0.0,1.0,0.0,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-21,Pujehun,Sowa,Upper Georma,Maboma,,,17,,,18,2.0,2.0,1.0,0.0,1.0,1.0,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-23,Pujehun,Gallines Perri,Dabeni,Gonorhun,,,17,,,18,2.0,2.0,1.0,0.0,1.0,0.0,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-12,Bombali,Libeisaygahun,Magbaingba,Makobo,,,17,,,17,1.0,1.0,2.0,0.0,1.0,0.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-28,Port Loko,Marampa,Technical,Sankolo Street,,,17,,,17,1.0,1.0,2.0,2.0,1.0,1.0,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2014-12-04,Tonkolili,Kunike Barina,Mathonkara,Manasie,,,17,,,17,1.0,2.0,1.0,0.0,1.0,0.0,11.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-14,Tonkolili,Tane,Mototoka,Marah ,,,17,,,17,1.0,1.0,1.0,0.0,1.0,1.0,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-04,Bombali,Makari Gbanti,Mankneh Bana 2,Moriya,,,17,,,16,1.0,1.0,1.0,0.0,1.0,0.0,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-10,Bombali,Bombali Shebora,Matotoka,Magbak,,,17,,,16,1.0,1.0,2.0,0.0,1.0,0.0,10.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-12-09,Bombali,Safroko Limba,Mabamba,Kaburah,,,17,,,16,1.0,1.0,1.0,0.0,1.0,0.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-10,Bombali,Sanda Loko,Kaindama,Funkine,,,17,,,16,1.0,1.0,1.0,0.0,1.0,1.0,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-15,Kailahun,Jaluahun,Set One ,Garoon ,,,17,,,16,3.0,1.0,1.0,0.0,2.0,2.0,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-12-18,Kambia,Magbema,Rokupr,Royanka,,,17,,,16,1.0,1.0,1.0,0.0,1.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2014-12-03,Port Loko,Maforki,Gberay-Thunkara,Masineh,,,17,,,16,2.0,1.0,2.0,0.0,2.0,1.0,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-10,Bo,Jaiama Bongor,Nekpondo,Gogbebu,,,17,,,15,1.0,1.0,2.0,0.0,1.0,0.0,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-03,Bombali,Makari Gbanti,Punthun,Makondo,,,17,,,15,2.0,1.0,1.0,0.0,1.0,0.0,12.0,1,2.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2014-12-05,Bombali,Sanda Loko,Laminaya,Compound Village,,,17,,,15,2.0,2.0,2.0,0.0,1.0,1.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-10,Bombali,Makari Gbanti,Mankeneh,Makapr 2,,,17,,,15,1.0,1.0,2.0,0.0,1.0,1.0,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-12-12,Bombali,Gbanti Kamaranka,Romaneh,Mabia,,,17,,,15,2.0,1.0,2.0,0.0,1.0,3.0,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-15,Bombali,Sanda Loko,Robanka,Rochain,,,17,,,15,1.0,1.0,2.0,0.0,1.0,0.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-16,Kambia,Masungbala,Samu,Robekeh ,,,17,,,15,1.0,1.0,2.0,0.0,1.0,0.0,11.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-17,Kambia,Mambolo,Robis,Rotunk,,,17,,,15,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-06,Kambia,Bramaia,Seduya,Kharimakonon,,,17,,,15,1.0,1.0,2.0,1.0,1.0,1.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-07,Kambia,Bramaia,Seduya,Lambadie,,,17,,,15,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-07,Kambia,Masungbala,Mapollon,Gbana Lol,,,17,,,15,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,Kambia,Gbinleh Dixing,Rogbaray,Fodaya,,,17,,,15,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2015-01-27,Kambia,Tonko Limba,Kathanthineh,Kaduguya,,,17,,,15,1.0,1.0,1.0,0.0,1.0,1.0,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-12-17,Koinadugu,Dembelia Sikunia,Gbindi Central,Gbindi-4,,,17,,,15,1.0,1.0,1.0,0.0,1.0,0.0,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-18,Koinadugu,Wara-Wara Yagala,Yataya,Makakura,,,17,,,15,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-08,Koinadugu,Kasunko,Kasuko,Kamagbama,,,17,,,15,1.0,1.0,2.0,0.0,1.0,0.0,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,Koinadugu,Wara-Wara Yagala,Yagala,Kamarubie,,,17,,,15,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-10,Koinadugu,Wara-Wara Yagala,Yagala,Kakenema,,,17,,,15,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-07,Koinadugu,Wara-Wara Bafodea,Samamaia ,Kayemba,,,17,,,15,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-08,Koinadugu,Wara-Wara Bafodea,Samamaia ,Kamathie,,,17,,,15,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,Koinadugu,Wara-Wara Bafodea,Samamaia ,Kathunku,,,17,,,15,1.0,1.0,0.0,0.0,1.0,0.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-07,Koinadugu,Folosaba Dembelia,Kalia,Jankeh 1,,,17,,,15,1.0,1.0,1.0,0.0,1.0,0.0,5.0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-07,Koinadugu,Sengbe,Bendugu,Kurankosansaro,,,17,,,15,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2014-12-17,Kono,Gbense,Moindefeh,Kamadu,,,17,,,15,2.0,1.0,2.0,0.0,2.0,0.0,5.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0
2015-01-07,Kono,Lei,Lei,Tensekor,,,17,,,15,1.0,2.0,2.0,1.0,2.0,2.0,4.0,10,8.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-18,Moyamba,Timdale,Nugurba,Sanbacha,,,17,,,15,2.0,2.0,1.0,0.0,2.0,1.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
2015-01-08,Port Loko,Koya,Gbabai,Konaboi Heameth,,,17,,,15,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-10,Port Loko,Koya,Gbabai,Rogbom Raneh,,,17,,,15,1.0,1.0,1.0,0.0,1.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0
2015-01-08,Port Loko,Koya,Matheneh,Makerah,,,17,,,15,1.0,2.0,1.0,0.0,2.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,Port Loko,Koya,Matheneh,Mabuya,,,17,,,15,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,8.0,6.0,2.0,3.0,8.0,6.0,0.0,0.0,0.0,0.0
2015-01-10,Port Loko,Koya,Matheneh,Macalpary,,,17,,,15,2.0,1.0,1.0,0.0,2.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-10,Port Loko,Koya,Mahera,Maran,,,17,,,15,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-08,Port Loko,Koya,Rosarr,Magbelay Lol,,,17,,,15,1.0,1.0,2.0,0.0,1.0,0.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,Port Loko,Koya,Robia,Masinkai,,,17,,,15,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-10,Port Loko,Koya,Robia,Madamokai,,,17,,,15,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-10,Port Loko,Marampa,Fore Road Baka,Guadalupa Street,,,17,,,15,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-07,Port Loko,Marampa,Path Bana,Barracks Area,,,17,,,15,0.0,1.0,0.0,3.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-08,Port Loko,Marampa,Path Bana,Brima Lane,,,17,,,15,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,Port Loko,Marampa,Path Bana,Fofanah Street,,,17,,,15,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-07,Port Loko,Marampa,Mabai,Siaka Steven Street,,,17,,,15,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
